dataset,c1,c2,cls_coef,density,f1.mean,f1.sd,f1v.mean,f1v.sd,f2.mean,f2.sd,f3.mean,f3.sd,f4.mean,f4.sd,hubs.mean,hubs.sd,l1.mean,l1.sd,l2.mean,l2.sd,l3.mean,l3.sd,lsc,n1,n2.mean,n2.sd,n3.mean,n3.sd,n4.mean,n4.sd,t1.mean,t1.sd,t2,t3,t4
223,0.9946583178227808,0.014683401562047,0.9072953212184528,0.9852452452452451,0.9665446590805014,0.0255103652123392,0.6136740200209014,,0.809486098185577,,0.949,,0.924,,0.9874668357340874,0.0290476084564752,0.1637163125541868,,0.366,,0.3379999999999999,,0.988809,0.228,0.3746888689423441,0.1132724394595453,0.129,0.3353676661091099,0.243,0.4291097005838193,0.002020202020202,0.0045000670214977,0.005,0.004,0.8
224,0.9936167534536142,0.017517217862963,1.0,1.0,0.9946789325590994,0.0160031073447826,0.4776160543681413,,0.7490078943484004,,0.987,,0.748,,0.999,0.0316227766016837,0.1649288008862364,,0.292,,0.287,,0.99754,0.59,0.4977590412228533,0.0167223742990817,0.431,0.4954639083570916,0.009,0.0944877131056092,0.0040816326530612,0.0460729271945503,0.05,0.046,0.92
225,0.9974015885677396,0.0071741729772817,0.9800000001,0.9997979797979798,0.9644279075649406,0.0397926357983963,0.4684809064490291,,0.4257266152209663,,0.9,,0.41,,0.99,0.0999999999999999,0.1749768771048228,,0.24,,0.2199999999999999,,0.9719,0.53,0.4835268166453483,0.0689399363644631,0.38,0.4878317312145634,0.18,0.3861229196653691,0.0153846153846153,0.0233904977419332,0.1,0.09,0.9
226,0.9974015885677396,0.0071741729772817,1.0,1.0,0.975893931811094,0.0259786455451844,0.2205867588635543,,0.23962486183626,,0.89,,0.0,,0.99,0.1,0.154425524879187,,0.15,,0.13,,0.9728,0.56,0.4916300892087732,0.0268039926423809,0.36,0.4824181513244218,0.05,0.2190429135575902,0.025,0.0780860800491092,0.25,0.21,0.84
227,0.9927744539878084,0.0198019801980199,0.5504761921196485,0.9882828282828284,0.9462939833397708,0.0193840789070351,0.4662125370064879,,0.8640476478920912,,0.96,,0.85,,0.9693247077813052,0.0956584118880673,0.1625737428235464,,0.31,,0.38,,0.9544,0.42,0.4289288481296091,0.1221367202849665,0.27,0.4461960433384737,0.3,0.4605661864718382,0.0151515151515151,0.0151141730980635,0.05,0.04,0.8
228,0.9895875212220556,0.028391167192429,1.0,1.0,0.9881274909067784,0.0207691282839372,0.1539179931040148,,0.0887757608678252,,0.85,,0.0,,0.99,0.1,0.1182769539584605,,0.0799999999999999,,0.1099999999999999,,0.9782,0.58,0.496961014846152,0.015878414988182,0.43,0.497569851956243,0.0,0.0,0.0212765957446808,0.0773084454938841,0.5,0.39,0.78
229,0.9895875212220556,0.028391167192429,0.98400000008,0.9999357429718876,0.9659723533097176,0.0443948929733488,0.4569812978270778,,0.8232162569219044,,0.96,,0.808,,0.996,0.0632455532033676,0.1681208075115376,,0.272,,0.2119999999999999,,0.985648,0.492,0.4697028921661758,0.0609367064487194,0.292,0.4555944085041441,0.216,0.4123397826860054,0.0075757575757575,0.0170728663849182,0.04,0.036,0.9
230,0.9849900098451576,0.040629506552135,1.0,1.0,0.9905479774909176,0.0139443059428339,0.5146762249621875,,0.5911002251720353,,0.92,,0.552,,0.996,0.0632455532033675,0.170098905083722,,0.3239999999999999,,0.264,,0.990608,0.612,0.4967839811629324,0.0274985253183723,0.428,0.4957814002029004,0.072,0.2590064426793233,0.0085470085470085,0.0412156849383772,0.1,0.088,0.88
231,0.998337376521882,0.0045974075729519,0.6299717400472257,0.984706827309237,0.9500854635422676,0.0349957597627961,0.5058704893262401,,0.8078528582195535,,0.94,,0.852,,0.9813722270777258,0.0605613472694303,0.167369630176669,,0.304,,0.2319999999999999,,0.970752,0.284,0.3806861771782817,0.1083342988325353,0.16,0.3673414747018699,0.184,0.3882614942945118,0.0061728395061728,0.0072451142217278,0.02,0.016,0.8
232,0.9933418121880536,0.0182636819075401,1.0,1.0,0.9898056106882824,0.0215829222498095,0.2794505559333552,,0.3798741130154529,,0.944,,0.0,,0.996,0.0632455532033675,0.1596972943281259,,0.1919999999999999,,0.1879999999999999,,0.98992,0.552,0.4965146174810436,0.0185695829426674,0.38,0.4863601389289174,0.0,0.0,0.0217391304347826,0.1150092623869165,0.2,0.176,0.88
233,0.9933418121880536,0.0182636819075401,0.97200000014,0.9999438877755512,0.9777351787003106,0.0393802644090092,0.5119296724833621,,0.8516182202510412,,0.988,,0.93,,0.998,0.0447213595499957,0.1682665977696725,,0.3299999999999999,,0.266,,0.992288,0.492,0.4663460643241393,0.0600855428132388,0.306,0.4612912086289057,0.24,0.4275108549056085,0.0031645569620253,0.0066731975244195,0.02,0.018,0.9
234,0.9966619137320388,0.0092054340728471,1.0,1.0,0.9902099766676726,0.030638196434983,0.4747191559950759,,0.7946935124308845,,0.982,,0.808,,0.998,0.0447213595499957,0.1704589466937268,,0.286,,0.258,,0.994616,0.56,0.4933593068151968,0.029461473945038,0.394,0.4891242019875318,0.088,0.2835786199051943,0.0049019607843137,0.0378226376303749,0.05,0.046,0.92
235,0.9966619137320388,0.0092054340728471,0.8164735565332832,0.9853386773547094,0.9534761346059464,0.0401082098051606,0.5532655568197478,,0.9451037017484096,,0.98,,0.95,,0.983563546769298,0.0416330352537961,0.1817668769382331,,0.294,,0.1999999999999999,,0.986212,0.318,0.3985361993203526,0.105091397751912,0.172,0.3777583921048097,0.2,0.4004006010017532,0.0038610038610038,0.008049025204352,0.01,0.008,0.8
236,0.998337376521882,0.0045974075729519,1.0,1.0,0.9943787955363764,0.0122163344034245,0.4647500442610316,,0.5750204626497329,,0.97,,0.496,,0.998,0.0447213595499957,0.1741282121120175,,0.276,,0.254,,0.995508,0.632,0.4982948348960231,0.0152756611200531,0.434,0.4961212276703046,0.01,0.0995983919516711,0.0049504950495049,0.0408068807576203,0.1,0.09,0.9
237,0.9814538950336535,0.049921996879875,0.90200000048,0.999895895895896,0.9664481670169692,0.0484921296956283,0.4476009903594432,,0.8657646117658108,,0.991,,0.96,,0.9986045704498308,0.0316077811337447,0.1752768046498575,,0.249,,0.261,,0.994517,0.405,0.4576561070511906,0.0641435015292771,0.247,0.4314825340348983,0.26,0.4388537257362556,0.001669449081803,0.0074074615412622,0.01,0.008,0.8
238,0.9885173903891564,0.0312557831861367,1.0,1.0,0.9860715014709872,0.0337389872954689,0.4383761370111261,,0.7781900572072568,,0.99,,0.884,,0.999,0.0316227766016837,0.1674493879820727,,0.267,,0.2279999999999999,,0.997117,0.525,0.4908387052506427,0.0278673914637321,0.386,0.4870741640050735,0.122,0.3274495735578582,0.002283105022831,0.0255192705476496,0.025,0.022,0.88
239,0.9795438195294628,0.0548985435080292,0.940381985633556,0.9744844844844844,0.9185364979713466,0.0680528583772459,0.4130061038516847,,0.7553362824100858,,0.982,,0.965,,0.9855961307293768,0.0281659701041292,0.1771508825860834,,0.2199999999999999,,0.2169999999999999,,0.981571,0.185,0.3628608643968231,0.1060609307776323,0.106,0.3079916538785732,0.181,0.3852108349818153,0.0023094688221709,0.0066545951781994,0.005,0.004,0.8
240,0.9805107178796568,0.0523831040339042,1.0,1.0,0.9918558965898066,0.0263583460551178,0.3996542172735965,,0.654763239365471,,0.986,,0.779,,0.999,0.0316227766016837,0.1567233790636024,,0.263,,0.2279999999999999,,0.997415,0.562,0.4976615711786317,0.0171186765143931,0.432,0.4956022816953345,0.007,0.0834143750078963,0.0021691973969631,0.024544936722311,0.05,0.045,0.9
241,0.9927744539878084,0.0198019801980199,1.0,1.0,0.9434709864197228,0.0752407979416509,0.2947136561137559,,0.410113873280229,,0.93,,0.55,,0.99,0.1,0.1487759933011623,,0.1999999999999999,,0.14,,0.9705,0.61,0.4789265577706723,0.072671936855347,0.39,0.4902071300001973,0.13,0.3379976689896311,0.0163934426229508,0.0378167858181718,0.1,0.08,0.8
242,0.98581503717892,0.0384464495880736,1.0,1.0,0.9696320804940276,0.0764669055526265,0.2546455315183331,,0.3110694943081702,,0.92,,0.0,,0.99,0.1,0.1558164021540813,,0.17,,0.13,,0.9759,0.56,0.4959735356465047,0.031107369775923,0.47,0.5016135580465918,0.04,0.1969463855669323,0.0188679245283018,0.0631743733754345,0.25,0.21,0.84
243,0.9709505944546688,0.0769230769230768,0.5943253979107087,0.98,0.93099441333509,0.0676445680636951,0.509642898758511,,0.5537136466136878,,0.93,,0.74,,0.968288285160522,0.0953164169243293,0.19411148998827,,0.1899999999999999,,0.2299999999999999,,0.9593,0.31,0.4263462123915852,0.1048912822453832,0.21,0.4093601807403323,0.23,0.4229525846816507,0.0178571428571428,0.0256347977784662,0.05,0.04,0.8
244,0.9814538950336535,0.049921996879875,1.0,1.0,0.9763459608162034,0.0593121398554153,0.1080372973627004,,0.0946199573950415,,0.82,,0.0,,0.99,0.1,0.0084914637636642,,0.01,,0.1099999999999999,,0.9746,0.57,0.494213373464253,0.0183567761566716,0.38,0.4878317312145634,0.0,0.0,0.0111111111111111,0.0060789643641268,0.5,0.38,0.76
245,0.9459534760689116,0.1377748644300102,0.97600000012,0.9999036144578314,0.9363812824777838,0.0924847848698014,0.33988191401035,,0.6185159780922638,,0.964,,0.804,,0.996,0.0632455532033675,0.157187431899071,,0.18,,0.14,,0.976848,0.396,0.4542516196674146,0.0699047759443996,0.212,0.4095447565657776,0.164,0.3710183532844373,0.0075187969924812,0.0300183281144075,0.04,0.032,0.8
246,0.99093240356837,0.0247771948675811,1.0,1.0,0.9840219006024016,0.0333556741833938,0.377742490024223,,0.4480728965485885,,0.948,,0.456,,0.996,0.0632455532033675,0.1694786746692513,,0.2279999999999999,,0.2319999999999999,,0.990304,0.616,0.4959164033584199,0.0257655607407429,0.444,0.4978508026374438,0.064,0.2452439159556318,0.0080645161290322,0.0392083743202537,0.1,0.088,0.88
247,0.9895875212220556,0.028391167192429,0.774156049334012,0.9786987951807228,0.9232224305037026,0.0700235080417141,0.4064263835070375,,0.7348631246818462,,0.972,,0.924,,0.9728377199567432,0.0572303397684456,0.1668241704507685,,0.24,,0.2279999999999999,,0.962592,0.296,0.3893258359959,0.1229192173466486,0.192,0.3946631932985116,0.228,0.4203842189786209,0.0105263157894736,0.022499570731254,0.02,0.016,0.8
248,0.9933418121880536,0.0182636819075401,1.0,1.0,0.9883593103147308,0.0199782829568065,0.2597111336845354,,0.397496236975652,,0.956,,0.0,,0.996,0.0632455532033675,0.157713539066939,,0.168,,0.1159999999999999,,0.991008,0.624,0.4990004338856024,0.018137745068165,0.464,0.4997027228712886,0.0,0.0,0.0126582278481012,0.0765015310850552,0.2,0.172,0.86
249,0.9849900098451576,0.040629506552135,0.9226666670488888,0.9998396793587174,0.9615622012227408,0.0595067051394644,0.467456610842023,,0.7266512949091227,,0.986,,0.914,,0.9971740856537492,0.0446766854248247,0.1941102347735046,,0.2159999999999999,,0.2179999999999999,,0.99074,0.446,0.4670483911208649,0.0697589445250898,0.288,0.4532846058137596,0.264,0.4412407356234769,0.0032154340836012,0.007015321002105,0.02,0.016,0.8
250,0.9660780975952254,0.0891525009172068,1.0,1.0,0.9904716167251822,0.0210592356198726,0.5546483556463652,,0.6715157452512086,,0.98,,0.774,,0.998,0.0447213595499957,0.1641880420511429,,0.312,,0.294,,0.994516,0.558,0.492441756424642,0.0278631348734527,0.402,0.4907929864118089,0.09,0.2864683721748581,0.0043478260869565,0.0341589000667285,0.05,0.044,0.88
251,0.9732424074349136,0.0711067218072958,0.8890961240571231,0.9740200400801604,0.9394397370999452,0.0560553755482607,0.4506302571155139,,0.6969959314955773,,0.956,,0.906,,0.979676097387886,0.0398762989889408,0.1636816466809234,,0.276,,0.238,,0.975356,0.232,0.3757005269733582,0.1020341314113755,0.114,0.318129553524427,0.212,0.4091341852780409,0.0040816326530612,0.0087324454696778,0.01,0.008,0.8
252,0.976500468757824,0.0627663696241765,1.0,1.0,0.9894893208268531,0.0338444141636686,0.3291563946217242,,0.5150471648018935,,0.974,,0.506,,0.998,0.0447213595499957,0.160435539745586,,0.2319999999999999,,0.2119999999999999,,0.994768,0.586,0.4974986020324333,0.0170480368079857,0.43,0.4955715713847289,0.002,0.0447213595499957,0.0054347826086956,0.0457049947283869,0.1,0.088,0.88
253,0.9895875212220556,0.028391167192429,0.69496666799415,0.9995475475475476,0.9842957127319952,0.0328416494917717,0.5744618100068263,,0.44067185769118,,0.97,,0.929,,0.9978633536066732,0.0315662980623836,0.1722539006966245,,0.3249999999999999,,0.31,,0.995797,0.449,0.4626298884737422,0.0648596754136325,0.266,0.4420853304956402,0.306,0.461060274342278,0.0016260162601626,0.0032601592005244,0.01,0.007,0.7
254,0.990604955873816,0.0256585415934513,1.0,1.0,0.991698692645022,0.0257927351879327,0.5052431350500364,,0.4487885250656429,,0.971,,0.864,,0.999,0.0316227766016837,0.1633441371038524,,0.307,,0.302,,0.997315,0.598,0.4938715240908386,0.0288477940383397,0.427,0.4948898017901722,0.136,0.3429600875052688,0.002283105022831,0.0245801772647031,0.025,0.021,0.84
255,0.9885173903891564,0.0312557831861367,0.9848203718285264,0.9192672672672672,0.9648368656932206,0.0419431101379988,0.574979427385683,,0.4887434579498657,,0.965,,0.941,,0.9814601434356856,0.025630658384518,0.1655304481512508,,0.345,,0.307,,0.978454,0.193,0.3476414838283614,0.121203821072402,0.116,0.3203851535989873,0.268,0.4431392245924213,0.0026455026455026,0.0074243304504799,0.005,0.003,0.6
256,0.9912540071703688,0.0239106807627704,1.0,1.0,0.9950046627315732,0.0163913018265248,0.4558876858725822,,0.3729030877150647,,0.956,,0.726,,0.999,0.0316227766016837,0.1666969772819544,,0.281,,0.286,,0.997534,0.579,0.4967458653689565,0.0165418701191641,0.414,0.4927949338688933,0.013,0.1133306835938257,0.002079002079002,0.023481774755515,0.05,0.044,0.88
257,0.9709505944546688,0.0769230769230768,0.9800000001,0.9997979797979798,0.9783543348200958,0.0324348697939438,0.4662457457301983,,0.3250556435909622,,0.86,,0.2,,0.99,0.0999999999999999,0.1448478360970567,,0.31,,0.26,,0.9698,0.61,0.4822192227218418,0.0821171497409658,0.43,0.497569851956243,0.24,0.4292346959909279,0.0181818181818181,0.0459504930490175,0.1,0.07,0.7
258,0.9927744539878084,0.0198019801980199,1.0,1.0,0.9866650512987392,0.0201436937404279,0.3463390197860611,,0.1960174189868038,,0.91,,0.0,,0.99,0.1,0.1641945990665057,,0.24,,0.1999999999999999,,0.9764,0.6,0.4924863892497153,0.0302417178849094,0.42,0.4960449637488582,0.04,0.1969463855669323,0.0256410256410256,0.0928154612742508,0.25,0.2,0.8
259,0.9895875212220556,0.028391167192429,0.8053070052446485,0.9329292929292928,0.9606477848765078,0.0543170215300886,0.4642808159374251,,0.2245826902500481,,0.87,,0.64,,0.9500055995341704,0.0870420769145486,0.1448564953665119,,0.27,,0.31,,0.9367,0.34,0.3889548728463045,0.1258223610181706,0.19,0.3942772444036625,0.3,0.4605661864718382,0.0131578947368421,0.0086734116802696,0.05,0.03,0.6
260,0.9580420222262996,0.1089258698940999,1.0,1.0,0.9870190652690416,0.0274541251598885,0.1603253381062307,,0.0747735821840887,,0.9,,0.0,,0.99,0.1,0.0438110568381123,,0.04,,0.16,,0.9767,0.6,0.4961362604331442,0.0194748161227813,0.42,0.4960449637488582,0.01,0.0999999999999999,0.0188679245283018,0.0645594650558838,0.5,0.38,0.76
261,0.9953784388202258,0.012718600953895,0.9466666669288888,0.9997751004016064,0.9813848770569956,0.0300678344252532,0.5047789584611472,,0.2636408478193262,,0.932,,0.716,,0.996,0.0632455532033676,0.1631547284865102,,0.304,,0.356,,0.986512,0.548,0.4706733099883775,0.0692158388171197,0.348,0.4772915554623427,0.296,0.4574066938011911,0.0058823529411764,0.009087883558178,0.04,0.028,0.7
262,0.99093240356837,0.0247771948675811,1.0,1.0,0.9892661140247756,0.0202417494409894,0.4296341598066828,,0.2896973409151528,,0.952,,0.536,,0.996,0.0632455532033675,0.1687248595393103,,0.268,,0.236,,0.990208,0.608,0.4943330405174895,0.0271611765921921,0.416,0.4938822518727104,0.088,0.2838631946079168,0.0085470085470085,0.046234502664825,0.1,0.084,0.84
263,0.9881489563064276,0.0322397833889553,0.9066098376104468,0.9415582329317268,0.9459330910808058,0.0525699374248712,0.4700904098852721,,0.4379525484960227,,0.964,,0.88,,0.9654225987943053,0.0530628494317794,0.1474280676482388,,0.276,,0.288,,0.965552,0.26,0.3852800706517632,0.1124768590199406,0.148,0.35581232361816,0.292,0.4555944085041441,0.0085470085470085,0.0168719803052973,0.02,0.012,0.6
264,0.9866165198488092,0.0363202211888902,1.0,1.0,0.9937563201434456,0.012901412304452,0.3616479102089543,,0.1964028881940129,,0.924,,0.0,,0.996,0.0632455532033675,0.1691296148158072,,0.2319999999999999,,0.2159999999999999,,0.991136,0.624,0.4983460467757803,0.0170771891691438,0.476,0.5004255217424917,0.008,0.0892629345582127,0.0169491525423728,0.0989359639168992,0.2,0.168,0.84
265,0.99440665256278,0.0153689825987551,0.8140000008683334,0.9995430861723448,0.9857874095821304,0.0302216361160251,0.5667720874906856,,0.3178422722699339,,0.934,,0.842,,0.9973211414184092,0.0446857622896,0.1693735938432732,,0.3359999999999999,,0.29,,0.993376,0.514,0.470272808924095,0.0677227845528252,0.312,0.463773837494839,0.274,0.4464556476186421,0.0032258064516129,0.0061180917843849,0.02,0.014,0.7
266,0.9895875212220556,0.028391167192429,1.0,1.0,0.9919025496670084,0.0217122032062508,0.5187771534545629,,0.32902701849604,,0.956,,0.77,,0.998,0.0447213595499957,0.172523795237617,,0.308,,0.304,,0.9947,0.582,0.4936325824838288,0.029024673405712,0.4,0.4903885825790071,0.132,0.3388297673204716,0.0045045045045045,0.034508540191284,0.05,0.042,0.84
267,0.9980485963165612,0.0053934162025881,0.9677562192265504,0.9233907815631264,0.9805560589473744,0.031732822261631,0.5467290296861627,,0.3807497476715517,,0.948,,0.89,,0.9759418205769376,0.0377366149390993,0.1644033355479354,,0.31,,0.3339999999999999,,0.973008,0.206,0.3620443510278889,0.1086668382926062,0.116,0.3205456270143082,0.292,0.4551376721402024,0.0044247787610619,0.0087613345606801,0.01,0.006,0.6
268,0.9881489563064276,0.0322397833889553,1.0,1.0,0.9947610779863616,0.0185705835831363,0.4104633598385498,,0.2418162870839746,,0.956,,0.456,,0.998,0.0447213595499957,0.1625017740011004,,0.278,,0.262,,0.99536,0.616,0.4992824447142644,0.016923313400924,0.472,0.4997153498360075,0.006,0.0773042812773498,0.0043478260869565,0.0356065455633725,0.1,0.088,0.88
269,0.9895875212220556,0.028391167192429,0.5964976203617713,0.9987287287287288,0.9838343059330452,0.031943770863617,0.5710135964888573,,0.3864883027700435,,0.962,,0.911,,0.9972829551084174,0.0315216001867839,0.1634899813447442,,0.351,,0.3219999999999999,,0.995464,0.431,0.4551052059029274,0.0691390245806905,0.267,0.4426137220047599,0.311,0.4631344227041362,0.0018691588785046,0.0037692927245372,0.01,0.007,0.7
270,0.9881489563064276,0.0322397833889553,1.0,1.0,0.9972391652141612,0.0112775407376548,0.3977011164938615,,0.2229675104332971,,0.947,,0.517,,0.999,0.0316227766016837,0.1658632519368428,,0.275,,0.281,,0.997801,0.608,0.4991968484961623,0.0096330820834134,0.469,0.4992877810324305,0.0,0.0,0.0021739130434782,0.0246655222732467,0.1,0.088,0.88
271,0.9936167534536142,0.017517217862963,1.0,1.0,0.9940356608455728,0.0197201631823055,0.5801253164012437,,0.3312761592412564,,0.942,,0.813,,0.999,0.0316227766016837,0.1754140213646779,,0.3299999999999999,,0.3149999999999999,,0.99742,0.584,0.4927394351846718,0.0289149744278049,0.4,0.4901430813958718,0.153,0.3601676286407771,0.0022321428571428,0.0244287695367617,0.025,0.021,0.84
272,0.9895875212220556,0.028391167192429,1.0,1.0,0.99562554725885,0.0146183334289535,0.479887474624437,,0.376520161862302,,0.979,,0.76,,0.999,0.0316227766016837,0.1605583270778224,,0.312,,0.273,,0.997652,0.599,0.4982235989531026,0.0166067952356195,0.464,0.498951854343636,0.02,0.1400700525437883,0.0030674846625766,0.0363867480246236,0.05,0.044,0.88
273,0.9974015885677396,0.0071741729772817,0.9800000001,0.9997979797979798,0.9705944351434552,0.0406131606563987,0.3869268183460731,,0.2063029879817279,,0.87,,0.36,,0.99,0.0999999999999999,0.1547081175833333,,0.24,,0.31,,0.9695,0.53,0.469661786723421,0.0812344342533806,0.36,0.4824181513244218,0.23,0.4229525846816507,0.0147058823529411,0.0157849908150346,0.1,0.06,0.6
274,0.9974015885677396,0.0071741729772817,1.0,1.0,0.9872294934293666,0.0336356839156013,0.0084867847424904,,0.0057556355346246,,0.75,,0.0,,0.99,0.1,0.0,,0.0,,0.0699999999999999,,0.9818,0.66,0.4994964046487075,0.0108513795141435,0.51,0.5024183937956914,0.0,0.0,0.0172413793103448,0.0551487018010834,1.0,0.6,0.6
275,0.9953784388202258,0.012718600953895,1.0,1.0,0.97062904502499,0.0463599779332502,0.2411135440567668,,0.2027257220565297,,0.9,,0.0,,0.99,0.1,0.139283226860881,,0.14,,0.0999999999999999,,0.9727,0.48,0.4960686717844144,0.033965569945006,0.35,0.4793724854411022,0.03,0.1714466079977653,0.015625,0.0437480158280222,0.25,0.19,0.76
276,0.9895875212220556,0.028391167192429,1.0,1.0,0.9903710376511116,0.0109974518328665,0.2630616269187712,,0.0284558956588219,,0.88,,0.0,,0.99,0.1,0.1659089646270533,,0.15,,0.2299999999999999,,0.9787,0.62,0.4983560722235685,0.0178498631677845,0.45,0.5,0.0,0.0,0.015625,0.0424964984551948,0.5,0.37,0.74
277,0.9970433402104212,0.0081585824462999,0.8453333340711111,0.999293172690763,0.981675445906683,0.0394983435536263,0.5821987435254721,,0.3764020469566415,,0.924,,0.736,,0.9943451171291428,0.0631186036937278,0.1746183317668237,,0.3399999999999999,,0.3359999999999999,,0.987216,0.492,0.4676137699793259,0.073948651058531,0.304,0.4609053427112329,0.304,0.4609053427112329,0.0054054054054054,0.0075651498572022,0.04,0.028,0.7
278,0.9895875212220556,0.028391167192429,1.0,1.0,0.9937736222871364,0.0129303954086255,0.1858459212603796,,0.0969953794160552,,0.948,,0.0,,0.996,0.0632455532033675,0.1190575847213967,,0.04,,0.1959999999999999,,0.99,0.56,0.4978078095852792,0.0105136242896157,0.4,0.490880693673816,0.0,0.0,0.0714285714285714,0.2522946123653286,0.4,0.32,0.8
279,0.99440665256278,0.0153689825987551,1.0,1.0,0.9871736055394816,0.0254950816330509,0.4403270793116841,,0.3376053629185249,,0.956,,0.596,,0.996,0.0632455532033675,0.163971907310108,,0.292,,0.288,,0.989216,0.564,0.4916099037891329,0.0326150646434366,0.368,0.4832287658662743,0.084,0.2779442606858303,0.0088495575221238,0.0496773916023135,0.1,0.08,0.8
280,0.9953784388202258,0.012718600953895,1.0,1.0,0.994258971559908,0.0102548543715077,0.3876655002851498,,0.1802058000195532,,0.936,,0.0,,0.996,0.0632455532033675,0.1834863940640656,,0.2279999999999999,,0.344,,0.99136,0.612,0.4993262194169822,0.0177406560986497,0.464,0.4997027228712886,0.004,0.0632455532033675,0.010752688172043,0.0642873400063067,0.2,0.168,0.84
281,0.992183779438731,0.021400531847537,0.6420000014373333,0.9987655310621244,0.9831760562658288,0.0437927650250291,0.5475523166341157,,0.2314544062874825,,0.94,,0.794,,0.9954727824515992,0.0445361790430764,0.1729146906405376,,0.3239999999999999,,0.3159999999999999,,0.990868,0.422,0.4536088761580695,0.0668346161064321,0.23,0.4212539730609543,0.272,0.44543554601233,0.0034013605442176,0.0054799166231986,0.02,0.014,0.7
282,0.9873944843383377,0.0342512069697589,1.0,1.0,0.995520942989744,0.0144047140557545,0.3093357562050722,,0.1814096343341355,,0.97,,0.0,,0.998,0.0447213595499957,0.159892765890188,,0.2159999999999999,,0.2319999999999999,,0.995864,0.612,0.4991609816912002,0.0101352948774391,0.48,0.5001001903626928,0.0,0.0,0.0041322314049586,0.0330408880726097,0.2,0.172,0.86
283,0.9866165198488092,0.0363202211888902,1.0,1.0,0.9911989009472312,0.0226776781142189,0.4745585127319758,,0.3726672184769477,,0.958,,0.744,,0.998,0.0447213595499957,0.1684605577350637,,0.302,,0.304,,0.994632,0.56,0.4920311776799919,0.02913813071025,0.38,0.4858725597197038,0.138,0.3452454037022869,0.0046948356807511,0.0319947787838956,0.05,0.04,0.8
284,0.9977366703420346,0.0062523924971289,1.0,1.0,0.995484365960324,0.0161247479094986,0.411174957886319,,0.3087447917472672,,0.944,,0.382,,0.998,0.0447213595499957,0.1744136219642422,,0.276,,0.25,,0.995596,0.62,0.4985033408144695,0.0159264407164403,0.462,0.4990532118085534,0.002,0.0447213595499957,0.0076335877862595,0.0599475676168985,0.1,0.086,0.86
285,0.9660780975952254,0.0891525009172068,0.9121323529797262,0.9458064516129032,0.9956002206583472,0.0077783811207635,0.7877835029680591,,0.8872427983539098,,0.984,,0.936,,0.969512536437237,0.0844247288669812,0.2802537664860723,,0.392,,0.392,,0.985408,0.712,0.5184037025892234,0.2811219460452991,0.544,0.5000645119672384,0.36,0.4819315973414993,0.0204081632653061,0.0324986655926996,0.064,0.008,0.125
286,0.9385750889380636,0.1548751007252216,0.9080393170116396,0.8642446579790268,0.9801738259084872,0.0240892224933705,0.5485257870342021,,0.0062460443717319,,0.897196261682243,,0.6542056074766355,,0.9606406130694164,0.0560214359265059,0.1862043237530761,,0.3504672897196261,,0.3551401869158879,,0.9600401781815006,0.3551401869158878,0.3679207789578872,0.153717995012289,0.2009345794392523,0.4016387387332436,0.2803738317757009,0.4502350460402889,0.0212765957446808,0.078536644475037,0.0420560747663551,0.0233644859813084,0.5555555555555556
287,0.900122143691371,0.2382488817188531,0.8408602157921147,0.9987431922915794,0.9742491803358156,0.0345770707255325,0.2269677553738776,,0.0,,0.9161290322580644,,0.6903225806451613,,0.9935483870967742,0.0803219328902498,0.1160465263082082,,0.1225806451612903,,0.1354838709677419,,0.9738605619146722,0.5032258064516129,0.4418565698558466,0.1805386282572487,0.3419354838709677,0.4758957333885167,0.1612903225806451,0.3689907429898926,0.0344827586206896,0.1497163053538365,0.3096774193548387,0.1096774193548387,0.3541666666666667
288,0.833764907210665,0.3626062322946175,0.8901142712245984,0.9707918139933568,0.9899641698129203,0.0215152198835252,0.5616159239363525,,0.7177068214804064,,0.9705882352941176,,0.9673202614379084,,0.9853099152401256,0.0553369894191614,0.1618664858881064,,0.2581699346405228,,0.238562091503268,,0.985924217181426,0.5,0.3908852927832639,0.2678387128481112,0.349673202614379,0.4776478136000653,0.284313725490196,0.4518258255826599,0.0068027210884353,0.0087597984589663,0.0457516339869281,0.0065359477124183,0.1428571428571428
289,0.9624127354629922,0.0982318271119842,0.681818182260101,0.9902845246356696,0.9363561040031628,0.0424292639978914,0.4003292668255598,,0.2962962962962963,,0.9090909090909092,,0.7727272727272727,,0.9924242424242424,0.0870388279778489,0.1372549013701514,,0.1742424242424242,,0.2424242424242424,,0.9819214876033058,0.75,,,0.2575757575757575,0.4389649888004184,0.2651515151515151,0.4430954351538451,0.0192307692307692,0.0389325076523949,0.0303030303030303,0.0303030303030303,1.0
290,0.9942646092619052,0.0157556895545614,200000001.0,1.0033112582781456,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.0858085808580858,,
291,0.9431340036829804,0.1443537999141262,200000001.0,1.0034129692832765,,,,,,,0.0,,0.0,,,,,,,,,,1.0,0.0,,,,,,,1.0,,0.1020408163265306,,
